Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PhotoAmt,description_wordcount
2,2,265,0,3,1,6,7,1,2,2,2,2,1,2,0,41326,587,0,7.0,30
1,15,44,0,1,1,2,7,3,1,1,1,2,1,1,0,41326,5141,0,1.0,3
2,1,300,0,3,2,7,0,1,2,3,3,3,1,4,0,41336,3587,0,4.0,122
1,2,307,0,3,1,2,5,2,1,1,1,2,1,5,0,41326,2533,0,11.0,117
1,1,307,0,2,1,2,3,1,2,2,2,2,1,1,0,41326,841,0,4.0,7
1,2,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,3928,0,2.0,11
1,5,213,152,2,2,3,0,1,1,1,1,1,1,1,0,41401,4233,0,8.0,58
1,4,307,24,2,2,0,0,3,2,1,1,2,1,1,0,41326,4007,0,4.0,2
2,1,266,0,1,2,0,0,3,1,2,2,2,1,1,0,41326,400,0,4.0,16
1,2,307,307,2,1,2,3,2,2,1,1,2,1,1,0,41326,415,0,3.0,65
1,2,307,0,2,2,7,0,2,1,1,1,2,1,5,0,41326,2083,0,5.0,49
2,2,265,266,3,5,6,7,3,2,2,1,3,1,5,30,41326,2477,0,5.0,9
1,2,307,0,2,5,0,0,2,1,1,2,2,1,1,0,41326,3007,0,2.0,171
1,2,307,0,2,1,2,0,2,1,1,1,3,1,1,0,41327,692,0,1.0,38
1,4,307,78,1,2,0,0,3,1,1,1,2,1,1,235,41326,919,0,4.0,153
2,6,266,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,279,0,4.0,120
2,3,266,0,3,1,5,7,1,1,2,2,2,1,3,0,41401,2225,0,3.0,28
1,1,307,0,2,2,0,0,2,1,3,3,2,1,1,0,41326,5451,0,4.0,15
1,30,195,179,1,1,0,0,1,1,1,1,1,1,1,0,41326,1194,0,3.0,286
1,6,307,200,2,2,0,0,2,1,1,1,1,1,1,0,41401,5186,0,2.0,37
1,4,307,0,2,4,7,0,2,1,1,1,3,1,1,0,41401,4233,0,5.0,33
1,5,307,0,2,1,2,6,1,2,1,1,2,1,2,0,41327,2052,0,2.0,51
1,72,205,205,2,5,6,7,2,3,3,3,2,2,1,0,41401,891,0,6.0,155
1,12,205,0,1,1,7,0,1,2,3,3,1,1,1,0,41326,3764,0,0.0,42
1,9,307,0,2,1,2,0,2,2,1,1,1,1,1,500,41332,2807,0,5.0,22
2,3,266,0,1,2,7,0,1,1,1,1,1,1,1,0,41326,2469,0,1.0,10
2,12,266,0,1,1,0,0,2,2,3,3,2,2,1,0,41401,884,0,3.0,36
2,1,266,0,3,4,6,7,1,1,2,2,2,1,5,0,41336,4517,0,5.0,14
2,2,266,0,3,4,6,7,2,1,2,2,2,1,5,0,41326,467,0,3.0,51
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,3477,0,1.0,6
1,3,307,0,1,1,2,0,3,1,1,1,2,1,1,0,41336,1608,0,1.0,130
1,36,307,307,3,1,2,7,2,2,2,2,1,1,3,0,41401,2887,0,6.0,114
1,36,218,218,2,2,3,5,2,3,1,1,1,1,1,0,41326,3293,0,3.0,50
2,9,292,292,2,1,5,7,2,2,2,2,2,1,1,200,41326,1731,0,1.0,7
1,36,128,0,1,2,7,0,2,1,1,1,2,1,1,0,41336,5307,0,3.0,74
2,16,266,0,1,1,7,0,2,1,1,1,1,1,2,500,41401,2799,0,3.0,111
1,1,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41401,2672,0,9.0,46
2,24,265,265,2,3,4,0,3,2,2,2,3,1,1,0,41401,2275,0,4.0,1
2,1,266,0,3,1,2,5,2,2,2,2,2,1,2,0,41326,4351,0,30.0,58
2,11,266,266,3,1,3,7,2,2,1,1,1,1,6,0,41326,2145,0,5.0,38
2,17,265,0,3,3,0,0,3,2,1,1,1,1,2,0,41401,2568,0,5.0,161
1,1,307,307,1,2,7,0,2,1,2,2,2,1,2,0,41326,251,0,6.0,3
1,2,307,307,3,1,2,6,2,1,2,1,2,1,2,80,41336,1688,0,4.0,228
1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,1532,0,3.0,21
2,2,264,0,2,1,2,7,2,3,1,1,2,1,1,0,41401,3865,1,21.0,99
1,72,76,0,1,1,7,0,3,1,1,1,2,1,1,0,41327,2835,0,1.0,112
1,15,307,0,2,1,0,0,1,1,1,1,2,1,1,0,41326,3109,0,1.0,17
2,36,264,0,2,1,2,0,2,3,2,2,1,1,1,0,41401,5336,0,3.0,84
1,4,307,307,1,1,2,4,2,2,1,1,2,1,1,0,41326,176,0,5.0,38
1,2,185,0,2,7,0,0,2,2,1,2,1,1,1,0,41401,1750,0,6.0,20
1,29,179,0,1,2,5,0,1,1,1,1,1,1,1,150,41327,3280,0,1.0,62
1,24,109,0,2,2,0,0,3,3,1,1,1,1,1,500,41330,1962,0,1.0,13
2,60,254,0,2,1,3,7,2,2,1,1,1,1,1,0,41401,5402,0,1.0,85
1,13,307,103,1,1,2,0,2,1,1,1,1,1,1,1,41401,2831,0,4.0,64
1,24,307,0,1,1,2,7,2,2,3,3,3,1,1,0,41326,3648,0,1.0,9
2,24,266,0,2,2,4,7,2,1,1,1,1,1,8,0,41326,1541,0,9.0,162
1,3,307,0,1,5,0,0,2,1,2,1,2,1,1,0,41326,1451,3,30.0,108
1,12,307,0,2,7,0,0,2,3,3,3,3,1,1,0,41326,824,0,2.0,31
2,2,283,283,3,1,6,7,1,2,3,3,3,1,4,0,41326,52,0,4.0,10
2,60,266,0,2,6,7,0,2,2,3,3,3,1,1,0,41326,122,0,3.0,89
1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,778,0,5.0,17
1,1,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,3928,0,3.0,54
1,2,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,3512,0,5.0,16
2,12,266,265,3,2,3,7,2,1,2,1,1,1,2,0,41336,4691,0,5.0,47
1,60,60,0,2,2,7,0,1,2,1,1,2,1,1,100,41326,4434,0,2.0,70
2,1,264,299,2,1,7,0,3,3,2,2,2,1,1,0,41326,1208,0,9.0,15
2,2,266,0,2,4,7,0,2,1,1,1,2,1,1,0,41326,4860,1,10.0,87
2,4,264,266,3,1,2,7,2,2,3,3,3,2,8,0,41326,829,0,5.0,10
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41336,4526,0,9.0,42
2,6,265,0,1,1,2,6,2,2,2,1,1,2,1,100,41335,27,0,5.0,97
1,9,103,0,1,1,0,0,3,1,1,1,1,1,1,300,41401,1150,0,1.0,9
2,2,265,0,2,1,6,7,2,2,1,1,2,1,1,0,41326,2725,0,4.0,7
1,9,76,0,1,1,7,0,3,1,1,1,2,1,1,0,41327,2835,0,0.0,27
1,48,109,0,1,3,0,0,3,3,3,3,3,1,1,0,41326,4128,0,1.0,3
2,2,266,0,3,1,2,7,2,1,2,2,2,1,5,0,41326,2955,0,4.0,57
2,5,265,299,2,5,7,0,2,2,2,1,2,1,1,0,41326,1605,0,5.0,17
2,5,276,285,2,2,5,0,3,3,1,1,2,1,1,100,41326,4716,0,2.0,75
2,8,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41326,1374,0,1.0,8
1,3,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,4458,0,1.0,47
2,5,266,0,2,1,5,7,2,1,2,2,1,1,2,0,41326,2034,0,5.0,66
2,2,266,265,3,1,5,7,2,1,2,2,2,1,5,0,41326,1617,0,10.0,136
2,2,266,0,1,1,2,0,1,1,1,1,3,1,1,0,41401,4233,0,1.0,4
1,48,119,0,2,1,7,0,2,2,1,1,1,1,1,0,41326,5073,0,0.0,115
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,1012,0,3.0,165
2,25,285,292,2,1,2,3,2,3,3,3,3,1,7,0,41327,317,0,5.0,72
1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,4392,0,9.0,59
2,8,285,266,3,1,4,6,2,1,3,1,2,1,10,0,41401,2471,0,13.0,45
2,4,266,0,2,4,7,0,2,1,2,2,2,1,1,15,41401,4061,0,3.0,66
2,6,266,0,2,2,0,0,1,1,1,1,1,1,1,0,41326,2016,0,1.0,8
2,4,265,0,1,7,0,0,2,2,1,1,1,1,1,0,41326,5033,0,5.0,327
1,9,147,195,1,7,0,0,1,2,1,1,2,1,1,0,41401,5113,0,1.0,1
1,5,307,307,1,2,3,0,3,2,1,1,2,1,1,0,41326,3482,0,11.0,79
2,1,265,0,3,1,0,0,1,2,2,2,2,1,5,0,41324,5052,0,5.0,45
2,1,265,0,1,1,6,0,1,2,2,2,2,1,1,0,41326,934,0,2.0,27
1,60,179,0,2,2,0,0,1,1,1,1,1,2,1,0,41326,3007,0,4.0,190
1,7,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,4995,0,1.0,40
2,4,268,0,3,4,7,0,1,1,2,2,2,1,4,0,41327,333,0,4.0,75
2,4,299,0,1,2,7,0,2,1,3,1,1,1,2,0,41401,1771,0,5.0,50
2,1,266,0,3,1,6,7,2,1,2,2,2,1,4,0,41335,4922,0,4.0,34
2,3,265,0,3,2,0,0,2,2,2,1,2,1,2,0,41326,1226,0,2.0,46
1,9,178,169,2,1,5,7,1,3,1,1,2,1,1,300,41326,2533,0,3.0,95
2,12,266,250,1,1,2,0,2,1,1,1,1,1,1,0,41326,5033,1,17.0,294
1,10,128,0,1,7,0,0,2,2,1,1,2,1,1,0,41326,5220,0,0.0,34
2,2,264,0,1,1,0,0,1,2,2,1,2,1,1,80,41401,5490,0,1.0,71
2,12,266,0,1,7,0,0,3,1,1,1,1,1,1,0,41326,5031,0,2.0,188
2,3,266,299,2,2,6,0,2,1,2,2,2,1,1,0,41326,937,0,9.0,155
1,3,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41326,95,3,5.0,21
2,2,266,0,1,3,6,7,1,2,2,1,2,1,1,0,41327,5513,0,2.0,28
2,1,266,0,1,3,5,0,1,2,2,2,2,1,1,0,41326,3026,0,1.0,8
2,2,266,0,1,4,7,0,2,2,2,2,2,1,1,0,41326,1556,0,3.0,3
1,3,307,119,1,5,7,0,2,2,2,2,2,1,1,0,41327,1130,0,4.0,90
1,18,307,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,5078,0,2.0,46
2,2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,189,1,5.0,159
1,1,307,0,2,1,7,0,1,1,2,1,2,1,1,0,41326,5420,0,1.0,54
1,6,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41401,1404,0,3.0,8
1,2,70,307,1,2,7,0,2,1,2,2,2,1,1,0,41326,1067,0,3.0,69
1,12,307,109,2,2,3,0,2,2,1,1,1,1,1,0,41326,4913,1,20.0,118
2,3,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,3425,0,6.0,86
1,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41327,5513,0,4.0,101
1,1,141,307,3,1,2,5,2,1,2,1,2,1,5,0,41326,3533,0,5.0,42
1,1,307,0,2,1,0,0,2,1,2,1,2,1,1,50,41326,1442,0,2.0,84
2,4,266,0,1,3,4,5,2,1,1,1,2,1,1,0,41327,3499,1,3.0,40
2,7,285,264,1,1,2,6,3,3,1,1,2,1,1,200,41401,4362,0,3.0,9
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,3106,0,1.0,23
1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,2709,0,2.0,28
1,84,2,0,1,2,0,0,3,3,1,1,2,1,1,0,41326,2174,0,4.0,12
2,2,266,0,3,2,6,7,2,1,2,2,2,1,2,0,41401,305,0,5.0,70
2,2,266,0,1,6,7,0,2,1,1,1,2,1,1,0,41336,1125,0,7.0,77
2,42,266,0,1,1,0,0,3,1,1,1,1,1,1,0,41401,4162,0,4.0,20
1,12,307,0,1,5,7,0,2,2,1,1,3,1,1,0,41326,2819,0,2.0,4
1,54,179,0,2,2,0,0,2,2,1,1,1,1,1,200,41401,2997,0,8.0,23
1,3,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41326,2527,0,2.0,24
2,1,266,266,2,1,0,0,2,2,2,2,2,1,1,0,41327,1797,0,3.0,31
2,2,299,0,3,1,2,7,1,1,1,1,2,1,2,0,41401,4499,0,4.0,126
2,8,282,0,1,1,0,0,1,2,1,1,2,1,1,0,41326,1591,0,1.0,6
2,3,264,0,1,2,7,0,3,3,2,1,2,1,1,50,41326,2589,0,4.0,69
1,3,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,2533,0,13.0,155
1,24,307,0,1,1,2,7,2,2,3,3,3,1,1,0,41326,669,0,5.0,57
2,4,265,0,1,1,2,6,2,2,2,2,2,1,1,0,41401,2942,0,4.0,7
2,4,265,0,2,2,6,0,1,2,2,2,1,1,1,0,41401,4262,0,1.0,39
1,8,307,0,2,1,0,0,2,3,3,3,3,1,1,0,41326,5139,0,5.0,71
2,24,266,0,3,1,3,7,2,1,2,2,2,1,3,0,41401,3409,0,1.0,15
1,168,69,0,1,3,0,0,2,3,3,3,3,1,1,0,41326,2533,0,5.0,66
2,6,266,0,1,4,0,0,1,2,2,2,2,1,1,0,41326,3204,0,3.0,25
2,1,264,266,1,1,7,0,1,2,2,2,2,1,1,30,41336,1368,0,4.0,39
2,4,265,0,2,1,2,5,1,2,2,2,2,1,1,0,41326,1139,0,7.0,87
1,6,307,0,2,2,0,0,2,2,1,1,3,3,1,0,41326,155,0,5.0,110
2,12,266,0,2,2,5,7,2,1,1,1,2,1,1,0,41335,1895,0,3.0,37
1,2,307,0,1,1,2,7,2,1,1,1,2,1,1,0,41326,3928,0,1.0,11
2,4,264,0,1,1,2,0,1,3,2,1,2,1,1,0,41326,3657,0,4.0,69
2,36,266,0,2,1,6,7,2,3,1,1,3,1,1,300,41326,5489,0,2.0,7
2,8,266,0,2,2,3,0,2,1,2,1,2,1,1,0,41326,1614,0,1.0,6
1,24,307,0,2,2,0,0,2,1,1,1,1,1,1,300,41326,919,0,3.0,71
2,1,300,0,3,1,5,7,2,1,2,2,2,1,6,0,41326,375,0,2.0,80
1,1,307,307,3,1,2,7,2,1,2,2,2,1,8,0,41401,2672,0,3.0,33
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,100,41326,1943,0,3.0,18
1,1,307,0,3,1,2,0,2,2,1,1,1,1,7,0,41326,3104,0,5.0,21
1,4,307,0,2,1,0,0,1,2,1,1,1,1,1,0,41326,3141,0,2.0,36
2,2,266,0,1,1,2,7,1,1,2,2,2,1,2,0,41327,2835,0,5.0,89
2,1,266,306,1,1,6,7,2,1,2,1,2,1,1,0,41326,5033,0,3.0,77
2,2,265,0,3,5,6,7,2,2,3,3,3,1,2,0,41326,3346,0,4.0,46
2,4,266,0,1,7,0,0,2,1,2,1,2,1,1,0,41327,3499,0,2.0,94
2,8,266,0,2,3,6,7,1,1,2,2,2,1,1,5,41326,2793,0,3.0,8
1,18,307,0,1,3,5,6,2,1,3,3,3,1,2,0,41326,669,0,4.0,73
2,2,266,0,1,2,5,0,2,1,2,1,2,1,1,0,41330,1660,0,3.0,15
1,12,307,75,2,2,0,0,2,1,1,1,1,1,1,0,41335,4136,0,6.0,58
1,1,307,0,2,1,2,5,2,2,2,2,2,1,1,0,41401,1850,0,14.0,26
2,13,265,0,2,1,2,7,3,2,1,1,2,1,1,0,41401,5308,0,5.0,147
2,6,266,0,2,4,7,0,2,1,2,2,2,1,1,20,41361,2704,0,1.0,46
2,6,265,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,5000,0,3.0,71
1,48,20,0,1,1,2,7,2,1,1,1,2,1,1,150,41326,2321,0,2.0,292
2,3,266,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,5033,0,4.0,74
2,3,264,265,2,1,2,6,2,2,2,2,3,1,1,0,41401,2721,0,9.0,102
1,3,307,0,1,1,2,7,2,2,1,1,2,1,1,200,41326,3576,0,2.0,6
1,36,179,307,2,5,0,0,1,1,1,1,1,1,1,0,41401,2096,0,2.0,43
2,36,265,265,2,1,6,0,2,2,2,2,2,1,1,0,41401,1219,0,5.0,39
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41330,5268,1,8.0,132
2,1,266,0,3,1,4,7,2,1,2,2,2,1,3,0,41336,2655,0,3.0,37
1,24,307,0,2,2,0,0,2,2,2,3,1,1,1,0,41336,385,0,5.0,63
2,7,264,285,2,1,6,0,2,3,3,3,3,1,1,250,41326,730,0,1.0,56
2,4,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,4344,0,5.0,9
1,2,307,0,2,2,5,0,2,1,2,1,2,1,1,0,41327,1195,1,6.0,140
1,4,307,307,2,1,6,7,2,2,1,1,3,1,2,0,41326,5038,0,5.0,46
2,6,266,303,2,1,3,5,2,1,1,1,1,1,1,0,41401,623,0,4.0,104
1,5,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41401,4049,0,2.0,25
1,4,307,0,2,2,0,0,1,1,2,2,2,2,2,0,41326,3186,0,4.0,70
2,12,266,292,2,2,5,7,3,2,1,1,2,1,2,0,41326,3142,0,2.0,46
1,24,307,0,2,1,2,5,2,1,1,1,1,1,1,0,41327,5513,0,5.0,33
1,48,69,0,1,5,0,0,2,2,1,1,1,1,1,0,41326,1327,0,5.0,40
1,60,182,0,1,1,5,0,2,1,1,1,1,1,1,0,41326,3764,0,3.0,88
2,1,265,0,2,1,3,7,2,2,2,1,2,1,1,0,41326,4467,0,1.0,34
1,70,141,0,1,5,0,0,3,2,1,1,1,1,1,0,41326,92,0,2.0,30
2,12,266,0,2,4,6,7,2,1,1,1,1,1,1,100,41326,4264,0,3.0,17
1,2,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,5316,0,6.0,58
2,2,266,0,2,6,7,0,2,1,3,1,2,1,1,0,41332,1257,0,2.0,56
1,2,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41401,4256,0,1.0,42
1,2,307,307,2,2,0,0,2,1,2,2,2,1,1,0,41326,1748,0,23.0,150
2,12,265,0,2,1,2,0,2,2,2,2,1,1,1,0,41326,934,0,3.0,77
2,5,265,0,1,4,7,0,2,2,1,1,2,1,1,100,41326,4450,0,4.0,30
1,3,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41326,2979,0,2.0,15
1,9,19,128,2,2,5,7,2,1,1,1,2,1,1,0,41326,3866,0,4.0,78
1,3,307,0,2,2,5,0,3,2,2,2,2,1,1,0,41326,4818,0,1.0,61
2,2,266,0,1,3,0,0,2,1,1,1,1,1,1,0,41326,4398,0,8.0,72
1,4,189,307,2,1,5,0,2,1,2,2,2,1,3,0,41326,3578,0,2.0,25
2,24,266,0,2,1,6,7,2,1,1,1,1,1,1,0,41326,4860,0,17.0,83
2,3,266,0,2,1,2,7,2,1,1,1,1,1,1,0,41327,1862,0,5.0,219
1,84,26,0,2,1,2,0,3,2,1,1,1,2,1,600,41401,2903,0,4.0,564
1,238,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41327,3970,0,10.0,29
2,3,266,0,2,6,7,0,1,1,1,1,2,1,1,0,41401,4214,0,4.0,200
1,3,307,0,3,1,2,7,2,1,1,1,1,1,4,0,41330,1877,0,3.0,60
2,12,247,0,1,2,0,0,2,2,1,1,2,1,1,350,41326,2542,0,4.0,67
1,9,78,78,1,1,0,0,3,2,1,1,2,1,1,0,41326,4007,0,7.0,2
2,24,266,266,2,6,7,0,3,1,1,1,1,1,1,0,41326,4385,0,9.0,72
2,5,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,1059,0,2.0,229
1,8,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41327,1472,0,1.0,7
1,18,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,4233,0,6.0,66
1,0,307,0,2,2,7,0,1,1,2,2,2,1,4,0,41332,290,0,5.0,7
2,2,265,0,1,3,4,0,1,2,2,1,2,1,1,0,41401,4233,0,3.0,3
2,8,266,267,2,1,2,4,2,1,2,2,2,1,1,10,41326,831,0,11.0,73
2,3,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,3431,0,30.0,11
2,2,243,0,1,1,4,7,2,2,2,2,2,1,1,0,41326,4915,0,5.0,5
2,3,271,292,2,5,0,0,1,1,2,1,2,1,1,0,41401,4233,0,5.0,27
2,2,266,0,3,1,6,7,1,1,2,2,2,1,4,0,41326,4553,0,13.0,89
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,3533,0,4.0,44
2,3,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,2047,0,5.0,43
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41330,5341,0,1.0,24
1,1,307,0,2,2,0,0,2,1,1,1,3,1,1,0,41326,2078,0,6.0,49
2,3,265,0,1,7,0,0,2,2,2,2,2,1,1,50,41401,1709,0,2.0,65
1,2,307,0,1,1,2,7,2,2,1,1,2,1,1,0,41326,3293,0,1.0,35
1,36,190,0,1,1,2,7,4,3,1,1,2,1,1,0,41326,5451,0,1.0,43
1,2,307,0,3,1,2,7,2,1,2,2,2,1,8,100,41326,2512,0,11.0,100
1,12,179,0,1,6,0,0,2,1,1,1,1,1,1,0,41326,3064,0,7.0,50
2,1,266,266,2,1,2,7,1,1,2,2,2,1,1,50,41326,4104,0,5.0,26
2,0,266,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,4179,0,2.0,20
1,15,60,0,1,1,5,0,1,2,1,1,2,1,1,200,41326,62,0,3.0,25
1,2,189,307,1,1,2,0,2,2,2,1,2,1,1,150,41401,4233,0,11.0,55
2,2,243,0,2,1,4,7,2,1,2,2,2,1,1,20,41326,2516,0,1.0,89
2,2,306,265,1,1,7,0,3,2,2,1,3,1,1,0,41326,512,0,3.0,67
2,1,266,0,3,1,4,6,1,1,2,2,2,1,4,0,41326,711,0,0.0,37
1,48,307,0,2,1,2,0,3,1,1,1,2,1,1,0,41326,1073,0,2.0,49
1,1,307,0,2,2,0,0,2,1,2,1,2,1,2,0,41401,4233,0,14.0,96
1,3,307,0,1,1,2,7,2,1,2,1,2,1,1,50,41332,1842,0,2.0,44
1,2,307,0,2,1,7,0,2,2,3,3,3,1,1,0,41325,3680,0,1.0,18
1,12,307,0,1,3,4,0,2,1,1,1,1,1,1,200,41326,3678,1,10.0,41
2,2,266,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,486,0,12.0,259
1,12,307,76,2,1,7,0,3,1,1,2,1,1,1,0,41401,121,0,5.0,22
2,6,265,0,2,6,0,0,2,2,2,2,2,1,1,0,41326,2468,0,2.0,3
2,2,266,0,3,1,2,0,1,1,2,2,2,1,3,0,41367,2156,0,1.0,18
2,1,266,0,3,1,5,7,1,1,2,2,2,1,2,0,41326,2797,0,1.0,34
2,3,299,0,1,3,0,0,1,1,3,3,3,1,1,0,41326,1196,0,1.0,26
1,18,179,0,1,7,0,0,1,2,3,3,3,2,1,120,41326,1781,0,3.0,155
2,4,265,0,2,1,7,0,2,2,1,1,2,1,1,0,41401,306,0,1.0,8
1,2,70,307,2,2,7,0,2,1,2,2,2,1,1,0,41326,1067,0,4.0,105
2,2,265,0,2,1,5,7,1,2,3,3,3,1,4,0,41401,982,0,2.0,16
1,6,26,307,1,1,2,7,2,2,1,1,2,1,1,0,41330,2015,0,4.0,93
2,14,266,292,1,2,5,0,2,1,1,2,2,1,1,0,41326,3142,0,1.0,7
2,6,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41326,775,0,1.0,37
1,48,103,0,2,1,2,0,3,2,1,1,3,2,1,150,41401,1152,0,5.0,105
2,48,299,0,3,2,3,4,2,2,1,1,1,1,2,0,41401,3823,0,5.0,65
1,4,307,141,2,1,0,0,2,1,1,1,1,1,1,0,41401,4306,0,2.0,102
1,24,307,0,1,2,5,7,2,1,1,1,1,1,1,0,41330,1877,0,4.0,80
1,0,307,0,2,1,0,0,2,1,3,3,3,3,1,0,41401,660,0,1.0,2
1,54,205,0,2,7,0,0,1,3,1,1,3,1,1,180,41332,4431,0,3.0,34
2,1,265,264,2,1,7,0,2,2,2,2,2,1,1,50,41326,1530,0,6.0,130
1,3,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,2533,1,8.0,96
2,2,299,0,3,1,6,0,2,1,1,1,2,1,2,0,41326,2725,0,4.0,3
2,48,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41336,330,0,0.0,18
1,2,307,307,3,1,2,4,2,2,2,2,2,1,4,1,41326,1710,0,5.0,43
1,10,307,0,2,1,2,0,1,1,1,1,1,1,1,0,41326,2954,0,2.0,24
1,24,307,0,1,1,4,0,2,1,3,3,3,1,1,0,41336,1384,0,3.0,44
2,24,266,0,2,2,5,7,2,2,1,1,2,1,1,0,41326,3967,0,4.0,95
2,4,266,0,3,1,2,7,2,2,2,2,2,1,2,0,41326,3696,0,1.0,48
1,3,307,307,2,2,0,0,2,1,1,1,1,1,1,200,41326,1748,0,6.0,8
2,4,266,0,2,1,4,7,2,1,2,2,2,1,3,0,41326,4991,0,7.0,44
2,3,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41326,3213,0,1.0,7
1,1,307,307,1,2,7,0,2,1,3,3,2,1,5,0,41401,1921,0,2.0,9
1,24,307,0,2,5,0,0,2,2,1,1,1,1,20,0,41332,1065,0,1.0,16
1,48,189,307,2,1,2,0,3,1,1,1,1,1,1,0,41326,3007,0,1.0,230
2,3,282,0,1,1,5,7,2,3,2,2,2,1,1,1,41326,998,0,4.0,39
2,3,265,271,2,1,2,7,2,2,2,1,2,1,1,0,41326,5434,0,5.0,29
2,3,243,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,4915,0,3.0,9
2,4,266,0,2,3,7,0,1,1,1,1,1,1,1,5,41326,3526,0,1.0,85
1,6,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,1229,0,0.0,13
1,24,307,0,1,7,0,0,2,2,3,3,3,1,1,0,41326,669,0,3.0,70
1,3,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,5451,0,2.0,22
1,4,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,3190,0,4.0,6
2,24,266,0,2,5,6,0,1,1,3,3,3,1,1,0,41327,3839,0,2.0,213
1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41327,4118,0,1.0,93
2,36,283,0,1,7,0,0,2,2,1,1,1,1,1,0,41330,5205,0,3.0,71
2,1,243,0,2,2,3,0,1,1,2,2,2,1,1,0,41345,5147,0,1.0,5
2,2,266,0,2,1,2,7,2,1,2,1,3,1,1,0,41326,512,0,4.0,133
2,24,266,299,2,1,2,6,2,1,1,1,1,1,1,160,41326,963,0,1.0,27
1,6,307,189,1,2,3,0,2,2,1,1,1,1,1,0,41401,4583,0,3.0,85
1,3,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,5451,0,6.0,96
1,3,307,0,2,2,7,0,2,2,1,1,2,1,1,50,41326,1943,0,1.0,17
1,4,307,0,1,2,3,0,2,1,2,1,2,1,1,0,41326,1717,0,1.0,18
1,6,20,307,1,2,5,0,1,1,2,1,2,1,1,0,41326,1827,0,2.0,81
1,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,4007,0,1.0,2
1,1,218,307,2,1,2,0,2,2,1,3,2,1,1,0,41326,5451,0,3.0,21
2,12,265,0,2,1,2,6,2,2,1,1,1,1,2,0,41401,5113,0,4.0,29
2,2,266,0,3,2,6,0,2,1,2,1,2,1,6,0,41327,3499,0,6.0,26
1,0,119,307,1,1,7,0,2,2,3,3,2,1,1,0,41401,3592,0,4.0,39
1,12,307,0,2,2,3,7,1,1,3,3,3,1,1,0,41330,192,0,5.0,95
