Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,description_wordcount,age_category
1,12,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,4.0,6,2.0
2,2,266,0,2,3,7,0,2,1,1,1,2,1,1,0,41401,0,4.0,88,0.0
2,2,265,285,3,3,5,0,2,2,2,2,2,1,4,0,41326,0,5.0,23,0.0
2,2,266,0,2,3,0,0,1,1,1,1,3,1,1,0,41327,0,1.0,36,0.0
1,24,307,0,2,2,0,0,3,1,1,1,2,1,1,0,41324,0,1.0,13,1.0
2,3,265,0,1,1,2,7,2,2,2,1,2,1,1,0,41326,0,7.0,81,0.0
2,3,266,0,2,6,7,0,1,2,2,1,2,1,1,0,41332,0,1.0,5,0.0
1,3,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41332,0,1.0,1,0.0
1,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41401,0,9.0,47,0.0
1,31,307,0,2,7,0,0,2,1,1,1,2,1,1,50,41326,0,2.0,14,1.0
2,2,307,307,3,1,0,0,1,2,2,2,2,1,2,0,41326,0,5.0,146,0.0
2,2,266,0,2,7,0,0,2,1,2,2,2,1,1,0,41401,0,2.0,33,0.0
2,4,266,0,3,5,6,7,2,1,2,1,1,1,3,0,41327,0,2.0,46,0.0
2,2,266,0,3,2,4,5,1,1,2,1,2,1,2,24,41327,0,9.0,53,0.0
1,2,307,307,2,1,2,0,2,2,2,2,2,1,2,0,41326,0,1.0,26,0.0
2,24,266,0,1,6,7,0,1,1,1,1,1,1,1,30,41326,0,1.0,20,1.0
1,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41330,0,3.0,3,0.0
1,3,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,1.0,4,0.0
2,4,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41326,2,6.0,8,0.0
2,6,266,0,2,4,7,0,1,1,1,1,2,1,1,0,41326,0,3.0,25,0.0
2,2,266,0,1,4,7,0,2,1,2,1,2,2,1,0,41327,0,5.0,69,0.0
2,2,265,266,3,2,6,7,3,2,1,1,1,1,6,0,41326,0,4.0,47,0.0
1,12,307,203,1,2,7,0,1,2,1,1,1,1,1,150,41326,0,1.0,16,2.0
2,2,265,0,2,6,7,0,2,2,2,1,2,1,1,0,41326,0,3.0,16,0.0
1,2,307,0,2,5,7,0,2,2,1,1,2,1,1,0,41401,0,2.0,59,0.0
2,5,266,0,1,1,0,0,2,1,2,1,2,2,1,0,41330,0,4.0,34,0.0
2,1,266,0,3,1,2,3,2,1,2,1,2,1,3,0,41401,0,3.0,40,0.0
2,6,266,0,2,1,7,0,1,1,1,1,1,1,1,100,41327,0,1.0,2,0.0
1,24,307,0,2,7,0,0,2,1,1,1,1,1,1,250,41326,0,5.0,52,1.0
1,2,307,0,2,1,7,0,2,1,2,1,2,1,2,50,41326,0,5.0,45,0.0
2,10,266,0,1,6,7,0,2,1,3,1,3,1,1,0,41327,0,2.0,20,2.0
1,36,60,0,2,3,7,0,1,1,1,1,2,1,1,150,41326,0,2.0,41,1.0
1,36,307,0,2,1,2,7,2,2,1,1,1,1,1,0,41325,0,2.0,45,1.0
2,2,266,0,2,1,7,0,1,1,1,1,2,1,1,0,41326,0,2.0,12,0.0
2,4,266,0,1,1,2,0,2,1,2,1,2,1,1,0,41401,0,4.0,16,0.0
2,1,299,0,1,2,0,0,1,1,2,1,2,1,1,0,41401,0,2.0,40,0.0
1,3,141,307,2,1,7,0,2,1,2,2,2,1,1,0,41325,0,5.0,43,0.0
2,12,304,0,3,7,0,0,2,2,2,1,1,1,3,0,41326,0,5.0,110,2.0
2,2,300,0,2,6,7,0,1,1,2,2,2,1,1,0,41401,0,1.0,26,0.0
1,2,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41330,0,2.0,27,0.0
2,1,266,0,2,2,6,0,2,1,2,1,2,1,1,0,41326,0,4.0,147,0.0
1,2,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,9.0,44,0.0
1,2,307,307,2,2,7,0,2,1,2,2,2,1,2,0,41326,0,2.0,3,0.0
1,2,307,0,2,3,0,0,2,1,2,1,2,1,1,50,41326,0,1.0,38,0.0
2,2,265,266,2,1,6,0,2,2,2,2,2,1,1,0,41326,0,14.0,29,0.0
2,3,299,0,3,5,7,0,1,2,2,2,2,1,6,0,41326,0,1.0,14,0.0
1,18,213,103,2,1,5,0,2,2,1,1,1,1,1,0,41326,0,1.0,66,1.0
1,3,78,307,2,1,2,0,3,2,1,1,2,1,1,0,41326,0,3.0,52,0.0
2,2,292,285,1,3,4,0,1,2,2,2,2,1,1,0,41326,0,5.0,20,0.0
1,2,307,0,2,2,7,0,2,1,1,1,3,1,1,0,41327,0,1.0,42,0.0
2,4,266,266,1,6,0,0,2,1,2,1,2,1,2,0,41326,0,5.0,119,0.0
1,60,109,0,1,3,0,0,3,3,1,1,1,1,1,0,41326,0,3.0,61,1.0
1,9,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41327,0,1.0,37,2.0
1,2,307,0,3,1,2,0,2,2,1,1,2,1,3,0,41324,0,6.0,98,0.0
2,9,285,265,2,1,6,7,2,2,1,1,1,1,1,0,41326,0,3.0,38,2.0
1,12,128,0,1,2,7,0,1,1,1,1,2,1,1,0,41326,0,6.0,73,2.0
2,18,292,0,1,2,5,7,2,1,1,1,1,1,1,0,41327,0,5.0,7,1.0
2,7,247,266,3,2,4,5,2,2,1,1,1,1,2,0,41326,0,2.0,51,2.0
2,7,285,268,2,3,4,7,1,3,1,1,2,2,1,0,41326,0,5.0,77,2.0
2,2,265,266,3,1,3,7,2,2,2,2,2,1,2,0,41326,0,19.0,51,0.0
2,3,266,0,3,4,7,0,1,1,2,2,2,1,2,0,41326,0,3.0,45,0.0
1,60,307,0,1,7,0,0,2,2,3,3,3,1,1,0,41327,0,2.0,29,1.0
2,4,266,0,1,6,7,0,1,1,2,2,2,1,1,0,41327,0,4.0,15,0.0
1,2,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,1.0,40,0.0
1,3,307,0,2,7,0,0,2,1,1,1,2,1,1,0,41327,0,1.0,2,0.0
2,48,299,0,1,4,7,0,2,1,1,1,1,1,5,35,41325,0,3.0,44,1.0
1,84,189,0,1,1,2,0,3,1,1,1,1,2,1,300,41326,1,5.0,319,3.0
1,1,207,0,2,1,2,0,1,3,1,1,2,1,1,700,41326,0,2.0,86,0.0
1,2,307,0,3,1,7,0,2,1,2,2,2,1,2,0,41326,0,6.0,62,0.0
1,5,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41324,0,0.0,26,0.0
2,1,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41401,0,0.0,17,0.0
1,14,141,307,1,7,0,0,2,2,2,2,2,1,1,0,41326,0,4.0,53,1.0
2,7,266,0,1,5,7,0,1,1,1,1,1,1,1,0,41327,0,1.0,36,2.0
2,2,265,266,2,6,0,0,1,2,2,2,1,1,1,0,41326,0,1.0,72,0.0
2,2,266,0,1,1,2,7,1,1,2,1,2,2,1,0,41326,0,18.0,53,0.0
2,3,266,0,1,7,0,0,1,2,1,1,3,1,1,0,41326,0,4.0,39,0.0
1,9,307,307,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,2.0,24,2.0
2,3,266,0,1,1,7,0,1,1,2,1,2,1,1,0,41401,1,2.0,25,0.0
2,2,266,0,3,1,7,0,3,1,1,1,2,1,4,0,41326,0,6.0,89,0.0
1,7,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41327,0,1.0,43,2.0
2,7,266,0,1,4,5,0,2,1,2,2,2,1,1,0,41326,0,3.0,11,2.0
1,4,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41326,0,3.0,92,0.0
2,28,266,266,1,1,6,7,2,1,1,1,1,1,1,0,41327,0,7.0,85,1.0
2,2,266,0,1,6,0,0,2,1,2,1,2,1,3,0,41326,0,10.0,34,0.0
2,4,265,0,1,1,6,0,2,2,2,2,2,1,1,0,41380,0,3.0,45,0.0
1,2,307,0,2,1,2,7,2,1,2,2,2,1,1,0,41327,0,1.0,31,0.0
1,60,20,307,2,1,2,5,2,1,2,2,1,1,1,0,41326,0,5.0,25,1.0
1,2,307,0,2,5,0,0,1,1,2,1,2,1,1,0,41324,0,6.0,87,0.0
1,60,218,0,1,1,2,6,2,2,3,3,3,3,1,0,41401,0,1.0,118,1.0
1,48,131,307,1,5,7,0,2,1,1,1,1,1,1,0,41325,0,3.0,75,1.0
1,12,307,189,2,2,0,0,3,1,2,2,2,2,1,0,41327,0,4.0,53,2.0
1,6,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,2.0,96,0.0
1,2,307,0,2,1,2,7,1,1,2,2,2,1,2,0,41326,0,5.0,57,0.0
1,2,307,0,2,1,2,0,2,1,3,3,3,1,1,0,41326,0,5.0,202,0.0
1,3,307,0,2,2,3,5,2,1,3,3,3,1,1,0,41401,0,4.0,120,0.0
2,12,266,0,2,1,7,0,2,1,1,1,1,1,1,0,41327,0,7.0,67,2.0
1,96,128,0,2,1,2,7,2,2,1,1,1,1,2,0,41327,0,0.0,32,3.0
2,3,266,0,2,1,2,7,1,1,2,1,2,1,1,0,41326,0,1.0,14,0.0
2,1,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41327,0,3.0,48,0.0
1,5,141,307,1,5,0,0,2,1,1,1,1,1,1,0,41332,0,2.0,6,0.0
1,3,307,0,1,5,0,0,3,1,3,3,3,2,1,0,41401,0,6.0,130,0.0
1,2,307,0,1,1,2,0,1,2,2,2,2,1,2,0,41326,0,2.0,54,0.0
1,27,213,307,2,7,0,0,1,2,1,1,1,1,1,150,41326,0,4.0,20,1.0
2,5,266,0,2,6,0,0,1,1,1,1,1,1,1,50,41326,0,3.0,23,0.0
2,36,283,0,1,7,0,0,2,2,1,1,1,1,1,0,41330,0,3.0,71,1.0
1,2,307,0,2,3,0,0,1,1,2,2,2,1,1,0,41327,0,1.0,49,0.0
2,1,285,285,1,1,7,0,1,1,2,2,2,1,1,0,41326,0,1.0,30,0.0
1,84,141,0,1,3,0,0,2,2,3,3,3,1,1,0,41401,0,2.0,48,3.0
2,12,266,0,1,1,4,7,2,1,2,1,1,1,2,0,41326,0,5.0,59,2.0
2,1,265,265,2,4,5,7,2,2,2,2,2,1,1,0,41326,0,15.0,15,0.0
2,1,266,266,1,2,5,7,1,1,2,2,2,1,1,0,41326,0,4.0,21,0.0
2,6,266,0,1,1,6,0,2,1,2,1,2,1,1,0,41401,0,2.0,11,0.0
2,2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,0,10.0,96,0.0
1,2,307,0,3,1,2,7,2,1,2,1,1,1,3,0,41332,0,3.0,17,0.0
1,2,307,307,3,1,2,5,2,2,1,1,3,1,6,0,41401,0,4.0,6,0.0
1,24,307,0,2,2,7,0,3,1,1,1,3,1,1,0,41401,0,4.0,78,1.0
2,10,266,0,1,1,6,7,2,1,3,1,1,1,1,0,41326,0,3.0,56,2.0
1,3,307,0,1,5,7,0,1,1,1,1,2,1,1,150,41401,0,2.0,121,0.0
2,12,266,0,1,1,2,0,1,1,2,1,2,1,1,0,41401,0,3.0,77,2.0
1,1,213,141,2,1,7,0,2,2,2,1,2,1,1,0,41332,0,8.0,58,0.0
1,3,307,0,2,1,2,7,2,1,1,1,2,1,3,50,41401,0,5.0,17,0.0
1,1,307,307,3,5,6,7,2,2,2,2,2,1,3,0,41401,0,3.0,16,0.0
2,2,266,0,2,1,2,7,1,1,1,1,2,1,2,0,41336,0,7.0,95,0.0
1,24,307,0,1,2,7,0,2,2,1,2,2,1,3,0,41326,0,0.0,7,1.0
2,5,266,266,2,1,4,7,2,1,2,2,2,1,1,0,41326,0,5.0,94,0.0
1,36,195,0,1,6,7,0,1,2,1,1,2,1,1,0,41401,0,2.0,46,1.0
1,3,76,0,1,1,7,0,3,1,1,1,2,1,1,0,41327,0,0.0,21,0.0
1,4,307,307,2,1,2,7,3,1,2,1,2,1,1,0,41326,0,2.0,52,0.0
1,2,307,141,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,0.0,28,0.0
2,1,266,0,3,5,6,7,2,1,2,2,2,1,2,0,41326,0,3.0,40,0.0
2,1,266,0,1,3,7,0,1,1,2,2,2,1,1,0,41401,0,1.0,16,0.0
2,4,266,0,2,2,5,7,2,1,2,2,2,1,1,0,41401,0,2.0,19,0.0
2,4,266,0,1,2,5,7,2,1,2,2,2,1,1,0,41380,0,2.0,36,0.0
2,9,264,0,2,1,6,0,2,3,2,2,2,1,1,0,41326,0,3.0,72,2.0
1,24,141,0,2,4,0,0,3,2,1,3,1,1,1,150,41332,0,3.0,35,1.0
2,24,292,0,1,6,7,0,2,2,3,3,3,1,1,0,41326,0,1.0,5,1.0
1,7,307,0,3,1,2,4,2,2,2,2,2,1,2,0,41401,0,10.0,209,2.0
2,2,303,0,2,1,3,7,1,2,2,1,2,1,1,0,41327,0,2.0,50,0.0
1,4,307,0,2,1,2,7,1,1,1,1,2,1,1,0,41401,0,1.0,49,0.0
2,5,283,0,2,2,5,7,2,2,2,2,3,2,1,0,41401,0,3.0,43,0.0
1,1,307,0,3,1,7,0,2,1,3,3,2,1,4,0,41326,0,3.0,57,0.0
2,3,266,303,2,1,2,5,2,1,2,2,2,1,1,0,41330,0,2.0,113,0.0
2,1,264,0,2,1,2,4,1,3,1,1,2,1,1,0,41401,0,2.0,87,0.0
2,67,266,0,2,3,0,0,2,1,2,2,2,1,2,0,41326,0,5.0,61,1.0
2,68,266,0,2,7,0,0,2,2,1,1,1,1,1,30,41326,0,2.0,20,1.0
2,3,265,0,1,1,0,0,1,2,1,1,2,1,1,0,41326,1,5.0,155,0.0
1,2,307,0,3,2,3,7,2,2,2,1,2,1,2,0,41401,0,12.0,27,0.0
2,8,265,0,1,6,7,0,2,2,2,1,2,1,1,0,41326,0,2.0,30,2.0
1,72,17,0,2,3,6,0,1,2,2,1,1,1,1,0,41326,0,4.0,101,1.0
1,60,195,195,2,1,7,0,1,2,1,1,2,1,1,100,41401,0,1.0,14,1.0
1,1,307,0,3,1,2,0,2,1,2,2,2,1,8,0,41326,0,5.0,106,0.0
2,1,266,0,2,2,5,7,1,1,2,1,3,1,1,100,41326,0,3.0,61,0.0
2,1,266,0,1,4,0,0,1,1,2,1,2,1,3,0,41401,0,6.0,69,0.0
1,72,179,0,2,1,0,0,1,1,3,1,2,1,1,0,41401,0,3.0,68,1.0
1,37,307,0,2,2,3,7,2,1,1,1,1,1,1,0,41326,0,4.0,119,1.0
2,1,266,266,2,1,2,0,1,1,2,2,2,1,1,0,41401,0,1.0,23,0.0
2,12,285,266,1,6,0,0,2,2,3,3,3,1,1,0,41326,0,1.0,20,2.0
1,3,307,307,3,1,2,0,2,1,2,2,2,1,2,0,41326,0,3.0,77,0.0
1,3,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41324,0,3.0,58,0.0
1,2,307,0,2,4,5,0,2,2,1,1,2,1,1,0,41326,0,2.0,18,0.0
2,6,265,0,2,1,2,3,2,2,2,1,2,1,1,0,41326,0,2.0,60,0.0
2,9,266,0,2,2,6,7,2,1,1,1,1,1,1,50,41326,0,1.0,16,2.0
1,2,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,14.0,410,0.0
1,17,205,0,1,2,7,0,1,1,1,1,2,1,1,0,41326,0,0.0,71,1.0
1,18,307,0,2,3,0,0,1,2,1,1,3,1,1,200,41332,0,2.0,76,1.0
1,1,307,0,2,7,0,0,2,1,2,1,2,1,1,0,41401,0,5.0,135,0.0
2,4,266,0,1,1,7,0,2,1,1,1,3,1,1,0,41401,1,5.0,98,0.0
2,7,266,0,1,2,6,7,2,1,2,1,1,1,2,0,41327,0,2.0,54,2.0
1,4,307,0,2,3,5,0,2,1,1,1,2,1,1,0,41326,0,2.0,58,0.0
2,2,266,0,1,1,6,0,2,1,1,1,1,1,1,0,41326,0,4.0,116,0.0
2,6,266,0,2,1,7,0,2,2,2,2,2,1,1,0,41336,0,1.0,23,0.0
1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41401,0,23.0,266,0.0
2,1,265,265,3,2,4,5,2,2,2,2,2,1,2,0,41326,0,5.0,62,0.0
1,7,307,39,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,2.0,58,2.0
1,5,307,128,2,2,7,0,2,2,1,1,2,1,1,0,41401,0,10.0,88,0.0
2,12,265,0,1,1,4,7,2,2,2,2,2,1,1,0,41401,0,1.0,63,2.0
2,2,299,0,2,2,6,7,2,1,2,1,2,1,1,0,41401,0,1.0,22,0.0
1,1,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,0,3.0,224,0.0
2,2,266,0,1,2,4,5,2,2,2,1,2,1,1,0,41327,0,4.0,23,0.0
2,5,266,0,3,6,7,0,2,1,2,2,2,1,2,0,41327,0,2.0,19,0.0
2,18,266,0,3,7,0,0,2,1,2,2,2,1,5,0,41335,0,1.0,35,1.0
2,2,266,0,2,1,3,4,2,1,2,2,2,1,1,0,41327,0,8.0,95,0.0
2,3,266,0,2,2,7,0,1,1,2,1,2,1,1,0,41326,0,7.0,14,0.0
1,1,307,0,2,1,2,5,2,1,2,2,2,1,2,0,41327,0,5.0,45,0.0
1,7,189,307,1,1,0,0,3,1,1,2,3,1,1,0,41342,0,2.0,6,2.0
1,36,179,0,1,2,0,0,1,1,1,1,1,1,1,0,41326,0,1.0,16,1.0
1,1,307,0,3,1,2,0,2,2,1,1,2,1,7,0,41326,0,5.0,47,0.0
1,57,182,0,1,5,0,0,1,1,1,1,1,1,1,0,41401,0,1.0,123,1.0
2,2,283,0,3,6,0,0,1,1,3,3,3,1,20,20,41401,0,3.0,14,0.0
2,2,266,0,1,7,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,4,0.0
2,1,264,0,1,5,0,0,1,3,2,2,2,1,2,0,41326,0,1.0,75,0.0
2,24,266,0,2,4,7,0,2,1,1,1,1,1,1,30,41326,0,1.0,3,1.0
2,2,266,0,1,1,4,7,1,1,2,2,2,1,1,0,41401,0,4.0,27,0.0
2,1,265,0,2,1,3,7,2,2,2,1,2,1,1,0,41326,0,1.0,34,0.0
1,24,307,0,2,1,7,0,1,1,2,2,2,3,1,0,41401,0,3.0,227,1.0
1,2,307,0,3,1,7,0,2,2,2,1,2,1,2,0,41326,0,3.0,92,0.0
2,1,299,266,3,1,2,0,2,1,2,2,2,1,2,0,41332,0,5.0,133,0.0
2,2,266,265,1,1,5,7,1,1,2,1,2,1,2,0,41326,0,4.0,56,0.0
1,3,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,2.0,11,0.0
1,48,83,0,2,3,7,0,2,2,1,1,1,1,1,0,41326,0,2.0,61,1.0
1,1,141,307,1,1,0,0,2,2,1,1,2,1,1,50,41330,0,2.0,42,0.0
1,3,141,307,2,7,0,0,2,1,1,1,3,1,1,0,41327,0,1.0,40,0.0
2,1,265,0,2,1,7,0,1,2,2,2,2,2,1,0,41401,0,3.0,22,0.0
2,3,266,0,2,1,4,7,2,1,1,1,3,1,1,0,41401,0,5.0,64,0.0
2,2,265,0,2,1,2,7,2,2,3,1,2,1,2,0,41326,0,4.0,90,0.0
2,9,266,0,2,6,0,0,2,1,2,1,2,1,1,100,41326,0,2.0,82,2.0
1,8,141,0,2,5,0,0,3,1,3,3,3,1,1,600,41326,0,6.0,47,2.0
2,3,265,0,1,5,7,0,2,2,2,2,2,1,1,0,41326,0,3.0,72,0.0
1,36,307,0,1,2,5,0,3,1,1,1,1,1,1,0,41401,0,3.0,336,1.0
1,36,307,0,2,7,0,0,2,2,3,3,3,1,1,0,41327,0,1.0,22,1.0
1,1,307,0,2,2,4,5,2,1,2,1,2,1,2,0,41326,0,9.0,79,0.0
2,1,265,0,1,1,7,0,1,2,1,1,2,2,1,0,41401,0,2.0,174,0.0
2,3,266,266,3,1,6,7,2,1,2,2,2,1,3,0,41401,0,4.0,88,0.0
2,36,285,265,2,7,0,0,3,2,1,1,2,1,1,600,41401,0,5.0,39,1.0
1,18,307,307,2,2,5,7,1,1,3,3,2,1,1,0,41327,0,5.0,29,1.0
1,18,307,0,1,1,7,0,3,1,1,1,1,1,1,50,41326,0,3.0,27,1.0
1,32,179,0,2,2,0,0,1,1,1,1,1,1,1,500,41326,0,3.0,10,1.0
2,7,266,0,2,1,2,0,1,1,3,1,1,1,1,0,41401,0,7.0,205,2.0
1,36,207,218,2,3,5,0,1,2,1,1,1,1,1,0,41326,0,2.0,50,1.0
1,2,307,0,1,1,2,6,2,2,1,1,2,1,1,0,41401,0,4.0,7,0.0
2,8,266,0,1,7,0,0,2,1,1,1,1,1,1,0,41401,0,1.0,59,2.0
2,2,266,0,3,3,7,0,2,1,2,1,2,1,3,0,41401,0,3.0,129,0.0
1,4,307,0,1,2,0,0,2,1,1,1,3,1,1,0,41327,0,1.0,45,0.0
2,5,266,0,1,1,6,7,2,1,2,1,2,1,1,0,41326,0,4.0,49,0.0
2,9,299,273,3,2,7,0,2,1,2,2,2,1,3,0,41401,0,3.0,104,2.0
1,0,307,0,2,1,2,0,2,1,2,2,2,1,4,0,41327,0,8.0,26,0.0
1,1,307,0,1,1,2,0,2,1,2,2,2,1,2,0,41332,0,5.0,12,0.0
2,5,264,0,2,1,0,0,2,3,3,3,3,1,1,0,41401,0,1.0,62,0.0
2,2,266,0,1,3,7,0,2,2,2,2,2,1,1,0,41326,0,2.0,34,0.0
2,24,266,0,2,2,6,7,2,1,2,1,1,1,1,0,41326,0,4.0,215,1.0
1,2,307,307,2,2,0,0,2,1,2,1,2,1,1,0,41330,0,1.0,75,0.0
2,3,283,0,1,3,7,0,2,1,2,2,2,1,1,0,41401,0,5.0,74,0.0
1,1,179,307,3,1,2,0,2,2,2,2,2,1,6,0,41326,0,3.0,56,0.0
1,3,307,0,3,1,2,7,2,1,3,1,3,1,4,150,41401,0,5.0,76,0.0
1,3,307,0,2,2,0,0,3,2,2,1,2,2,1,0,41401,0,5.0,11,0.0
2,7,266,0,2,1,2,4,2,1,2,2,2,1,1,0,41326,0,8.0,14,2.0
2,8,303,0,2,1,4,7,2,2,3,3,1,2,1,0,41401,0,3.0,217,2.0
2,48,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41336,0,0.0,18,1.0
2,1,265,0,2,6,7,0,2,2,2,2,2,1,1,0,41401,0,5.0,38,0.0
2,3,266,0,2,3,0,0,2,1,2,2,2,1,1,0,41335,0,2.0,50,0.0
1,10,307,307,1,2,7,0,2,2,3,3,3,1,1,0,41330,0,5.0,41,2.0
1,24,207,0,1,2,3,0,1,3,1,1,2,1,1,0,41327,0,1.0,1,1.0
2,14,265,0,3,1,2,7,2,2,2,2,2,1,5,0,41327,0,4.0,57,1.0
2,8,266,0,2,7,0,0,1,1,1,1,1,1,1,0,41401,0,1.0,12,2.0
1,6,179,307,1,2,0,0,1,2,3,3,3,1,1,0,41326,0,0.0,6,0.0
2,4,266,0,1,1,2,6,1,1,1,1,2,1,2,0,41336,0,3.0,30,0.0
2,3,247,243,1,1,2,3,2,1,2,2,2,1,1,0,41326,0,3.0,148,0.0
2,14,272,249,3,2,4,7,2,2,2,2,2,1,3,0,41327,0,3.0,163,1.0
1,1,307,307,1,2,7,0,2,2,1,1,2,1,1,0,41330,0,9.0,87,0.0
1,2,307,0,2,7,0,0,2,2,1,3,2,1,1,0,41326,0,1.0,50,0.0
1,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41330,1,1.0,39,0.0
2,2,266,0,2,1,5,7,2,1,2,2,2,1,2,0,41326,0,4.0,30,0.0
1,2,218,307,2,5,0,0,2,2,1,1,2,1,1,0,41326,0,4.0,12,0.0
2,12,299,0,2,3,4,5,2,2,2,2,2,1,1,0,41327,0,1.0,48,2.0
1,30,307,0,1,2,5,0,2,1,1,1,1,1,1,50,41326,0,1.0,20,1.0
1,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41327,0,1.0,1,0.0
1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,1,5.0,61,0.0
2,1,266,0,1,2,7,0,2,1,3,3,3,1,1,0,41401,0,4.0,150,0.0
2,15,292,0,2,2,5,0,2,1,1,1,2,1,1,0,41326,0,3.0,51,1.0
1,3,307,0,2,1,7,0,2,2,2,2,2,1,2,0,41324,0,1.0,14,0.0
1,15,307,0,2,1,7,0,1,1,1,1,1,1,1,0,41326,0,1.0,122,1.0
1,12,60,307,2,2,0,0,1,1,2,2,2,1,1,20,41327,0,1.0,16,2.0
2,4,266,283,1,7,0,0,1,1,2,1,2,1,1,0,41326,0,6.0,146,0.0
2,3,265,0,2,4,0,0,2,2,2,2,2,1,1,0,41326,0,2.0,16,0.0
1,2,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41330,0,6.0,303,0.0
2,18,285,266,2,5,0,0,2,2,3,1,2,1,2,0,41326,0,5.0,16,1.0
1,5,307,0,2,1,2,5,2,1,1,1,3,1,1,65,41326,0,3.0,40,0.0
1,3,307,0,1,1,2,0,3,2,2,2,2,1,1,0,41327,0,7.0,3,0.0
2,12,266,0,2,1,2,7,2,1,1,1,1,1,1,0,41401,0,4.0,85,2.0
2,6,300,0,2,1,2,4,2,2,3,3,3,1,1,0,41326,0,0.0,26,0.0
2,2,266,0,1,2,7,0,1,1,2,1,2,1,1,0,41326,0,3.0,44,0.0
1,17,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41401,0,4.0,129,1.0
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,6.0,157,0.0
2,4,266,0,1,3,4,5,2,1,1,1,2,1,1,0,41327,1,3.0,40,0.0
2,16,264,266,3,1,6,7,2,1,2,2,2,1,3,0,41326,0,5.0,78,1.0
1,48,119,0,2,6,7,0,3,3,3,3,2,2,1,0,41401,0,3.0,106,1.0
2,24,285,265,2,1,2,6,2,2,3,3,2,1,1,0,41401,0,2.0,66,1.0
1,18,69,0,1,3,0,0,2,3,1,1,2,1,1,300,41326,0,3.0,225,1.0
1,2,307,0,1,1,4,0,3,1,2,2,2,1,1,0,41330,0,5.0,40,0.0
2,2,266,0,2,1,7,0,1,1,2,1,2,1,1,0,41326,0,3.0,119,0.0
2,12,266,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,4.0,87,2.0
1,48,205,0,1,5,7,0,1,3,1,1,1,2,1,400,41326,0,2.0,214,1.0
1,4,307,0,2,3,0,0,3,1,1,1,2,1,1,0,41336,0,4.0,82,0.0
1,2,307,0,3,2,4,0,2,1,2,2,3,1,2,0,41332,0,3.0,15,0.0
1,2,307,0,3,1,2,7,2,1,2,2,2,1,8,0,41326,0,8.0,55,0.0
1,36,141,0,1,4,0,0,3,2,1,1,2,1,1,0,41326,0,3.0,108,1.0
1,12,213,0,2,7,0,0,1,3,3,3,3,1,1,0,41336,0,4.0,61,2.0
2,9,266,294,1,6,0,0,2,2,2,1,2,1,1,10,41401,0,3.0,89,2.0
2,3,266,0,1,1,7,0,2,1,2,2,2,1,1,15,41326,0,4.0,48,0.0
1,3,204,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,3.0,28,0.0
2,1,266,0,1,1,5,7,1,1,2,2,2,1,1,0,41401,0,1.0,5,0.0
1,24,213,307,1,2,7,0,2,3,1,1,2,1,1,200,41326,0,1.0,8,1.0
1,6,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,4.0,215,0.0
1,1,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,0,1.0,21,0.0
2,1,266,265,1,3,7,0,2,1,2,2,2,1,1,50,41326,0,6.0,110,0.0
